path1,path2
29406,57270
84408,81441
21954,43758
21292,46647
114448,80951
802,62928
79042,137841
103394,26533
105709,73529
115933,125219
100475,80924
7425,1370
111417,28855
3947,18480
145018,6970
141341,5677
18538,97627
147087,111335
138214,96116
97475,87783
147705,13220
65645,5179
32430,145607
143362,142360
56452,52234
43090,49911
30625,22814
102270,58932
52667,75710
63389,59704
97507,125401
77718,57255
111692,46101
2507,35846
34598,76608
136317,123624
87570,95905
128,15534
61535,19467
74345,36785
119404,87439
64980,51397
8771,617
14694,10703
73389,28765
77218,10544
52112,58417
5130,22985
96220,110858
70654,137072
19587,72714
124440,34078
33511,110408
70089,114951
49400,67957
1165,2491
145929,120723
111766,142792
63713,112780
49970,2537
61578,110819
82060,24657
16058,36613
36987,38922
81575,114747
112498,36622
68122,19974
140621,76466
109769,70820
52056,57654
48691,101537
130627,73667
123636,1473
110075,30548
149112,79507
141477,132930
141727,121568
27382,37558
66220,117905
44388,109371
20475,43659
26642,44247
40823,88251
73950,71590
58305,122505
43159,57288
87628,81335
20593,23670
10191,131233
129551,108122
41064,10184
93780,80051
149437,41808
141532,83274
5828,78432
104856,8116
7847,114754
146406,6305
65785,40789
90380,12066
47339,62767
19023,61935
92638,138889
35764,76202
93126,137556
33678,108724
23871,106131
72596,16255
133548,128693
106307,788
41886,120052
132655,131976
94053,97221
133760,109061
104443,24753
28093,84378
31774,71612
21829,34405
21087,88911
8859,76291
125620,43132
139719,97506
97574,73876
101913,107139
102435,14175
26360,108080
135790,50814
77060,133743
86804,76093
85585,46603
47024,23866
92905,112031
145691,41572
69913,37111
126442,86165
84336,51737
148119,97233
92906,65838
26739,11950
73251,143251
51157,118073
14659,76386
64359,84482
130749,70606
107991,5468
76840,111947
49013,91705
94717,36949
82793,65598
32882,21892
10598,141317
52715,126848
37033,26405
4613,22116
84731,144740
19552,4656
36189,69151
118867,24592
88431,36867
124191,27431
51488,73546
112002,124501
121486,144047
132656,33787
125572,86394
97381,114064
2963,126199
147605,125097
68532,86511
21846,139709
76048,73299
25382,96990
7688,46032
82696,82602
32771,90475
48644,35718
90999,40806
37923,120458
122129,31743
14896,112396
128804,46215
90650,80403
14536,137514
38087,127875
140815,13918
129232,97998
54134,127829
78428,48750
104998,112059
92218,22432
66765,33179
96047,46882
4326,131614
118127,115246
142478,95444
59673,133318
51267,19071
50375,90504
21969,17192
39543,128534
87256,131004
140021,62553
28287,84932
50962,9678
147622,149560
109012,46778
60281,88701
29237,131608
128869,21508
55899,74100
98973,136476
34664,52340
83810,91052
31390,127053
142438,54320
129221,122079
113979,118309
52414,53229
46733,22962
106545,31369
56270,63270
135390,118933
146435,134642
9574,125920
15242,76357
103022,7541
96679,9250
103848,107235
117419,26892
73634,60844
76334,79317
93492,101438
74386,149902
149434,38603
24150,100737
144918,28706
17340,97202
23409,74417
78386,14133
143901,83041
63978,107502
83244,17704
22091,105173
120673,99465
119660,103189
148736,37827
57546,115656
114301,45335
146709,92688
89037,962
92336,31212
106992,106049
8193,42070
18455,133854
97853,8856
127369,111339
74116,139096
79892,76698
70411,51966
123770,97543
28173,36578
106991,5941
48243,122138
93740,113803
9263,115921
80249,135762
16646,89418
68336,35422
137238,60527
15462,433
35493,28902
928,140019
124505,11037
63100,16257
143413,85570
127832,65130
89419,43644
116217,50752
56822,82327
122994,79452
48205,88487
57912,49436
56076,107530
80535,68035
144173,95744
137504,140825
91953,9021
17380,112346
56900,34609
112883,40129
52981,127692
88841,77520
96942,33628
15124,96392
5733,121830
5401,59940
142409,246
94507,47821
142577,86484
37689,146473
85,129883
32824,116303
106040,147900
31251,77179
54238,8786
24147,135046
74652,73412
65854,15196
17266,127851
25500,121692
91013,119316
24198,131127
72019,131972
73676,2264
29141,11582
2247,27873
27402,112367
131394,72667
35931,138899
145679,107621
69566,20561
33680,129327
81415,69962
137500,105051
39493,123301
76273,29561
84755,29552
91225,120225
143659,46689
1094,42828
25639,107365
92470,149484
76319,89752
19132,48534
88485,119270
39693,1681
60977,3687
96423,137323
79270,50884
118231,69662
73230,46126
67394,44946
74020,67453
117041,8671
146113,144851
88974,63657
79447,17859
69885,78338
147604,121776
86459,113621
129068,123449
34604,41235
41691,141019
26504,110283
80704,104149
30546,19775
51622,20115
44537,142706
41332,20775
115383,77900
35828,13892
62864,71050
75513,4871
86092,39875
108765,99565
30761,149347
82099,47453
12721,126504
122435,124518
115886,88241
13125,75673
90086,85126
68980,54189
105681,23633
119802,6962
28354,104838
71352,31019
1624,95637
126647,36284
26964,61062
17958,61976
64299,133132
45295,89056
107027,66016
123685,148841
42323,41979
119530,114220
109060,129709
20986,137873
128151,135969
414,65809
104280,109224
35590,123722
49660,24748
41125,79479
25745,2844
8517,20225
134565,128428
10396,35278
89148,70136
113151,126820
108170,96263
128905,53709
40926,25101
132689,48225
116787,59174
9947,84182
97309,72876
91382,137812
24809,35556
127998,410
100339,48687
111305,14591
111309,31928
149996,58391
18209,83510
65374,18293
147083,33423
121200,58968
47213,56629
53485,43692
118276,31813
14710,45092
54496,94525
108270,142101
140885,94227
5251,94355
65811,144193
1637,100707
69688,94744
30043,10514
51667,76960
55049,96925
126033,144689
103945,110579
61733,31984
114619,18718
109199,114322
10020,220
49502,80845
71701,20214
104648,32279
77021,49051
85260,56837
26835,48766
54923,20971
26997,122005
51992,51674
101271,47816
95395,144256
139575,32932
26110,88722
86516,69995
47207,62940
77266,72528
120928,12362
104719,100325
128177,107504
61117,63047
122680,92597
94940,125303
148626,107054
2582,121521
134884,22171
5658,130167
18619,39523
149187,105817
21980,111134
22224,19833
41740,125307
59559,120431
104130,139076
129574,89309
108479,137532
84896,130535
44639,37332
10109,121018
96639,64282
143462,521
71981,86883
137222,119175
82385,122525
11515,4926
49407,77568
67859,98599
50001,24523
87986,74200
73037,34422
11949,13490
86447,57665
58336,115407
115989,131691
146451,100037
112229,112177
4860,95054
144835,28746
86525,141226
105462,986
23569,127608
119320,79589
40358,68700
130179,13201
112971,149493
12323,43606
34853,91516
74633,79498
118223,18548
109632,75528
69336,119872
34780,135834
139973,131819
73861,99736
10938,35952
37292,58263
121408,45617
33901,96713
78615,101832
10987,41896
85548,139391
97183,125305
23929,83954
124612,131716
71061,149447
35811,75902
77814,40330
30749,63409
67125,143033
27310,18530
78385,139834
117475,71252
80054,36534
16964,84456
55606,11321
31465,129041
135533,102284
18287,30045
94924,102776
115325,133154
116856,137780
78395,144358
41313,70924
147448,44099
57324,16752
6807,108637
94077,31548
107702,46083
39451,146658
91364,5867
129594,44942
71906,67579
113194,89244
135074,133924
94847,133651
125312,87238
119149,2949
3313,27970
37873,122048
13610,19144
38916,56732
30642,57506
101121,29349
147479,56958
108802,145522
41404,92419
97513,136453
76310,43372
95334,70605
100842,76547
131340,15108
39804,142569
86916,26988
117238,89414
145101,23472
144917,20927
80275,106944
96997,36804
28139,96890
149043,121560
65580,81653
21689,149778
144315,111967
97236,45248
57362,100570
114402,59530
132378,71589
25615,23725
25635,32616
35836,137694
73575,29214
29496,116393
12151,148716
113117,101765
4266,42262
82867,71100
47906,109756
23560,115451
47446,73844
62066,131690
37050,22115
45422,118568
3390,88082
89769,128119
20381,92862
51902,139036
48139,115341
134179,42998
137041,121881
66409,98386
38029,593
125573,71063
35646,110331
83879,47007
4256,103564
20232,67938
38025,46341
28712,10542
88875,96953
98026,32495
134287,91558
677,5033
35034,122291
76601,144281
132193,88120
105038,117312
99063,21742
4050,112585
53769,118009
134385,46534
75485,96640
113752,135235
49277,24620
15665,30591
70922,85306
96334,69720
84412,63099
66392,40735
80500,92919
125856,68370
96935,134641
4593,121163
55104,95231
34229,106306
54636,37469
81961,83202
92182,121862
128188,79613
125849,120387
56692,61285
109200,2638
60394,113173
17643,49143
141781,116667
84665,137827
72380,16035
73641,86806
118068,123787
140275,24
51625,136412
147584,72267
67567,81422
61919,96413
78674,19005
1501,131728
11600,43048
76233,67921
46972,76394
7210,102712
51000,63944
38450,51266
107450,119574
51866,76610
136840,145366
80805,12657
147569,45326
61264,60749
126925,92204
47912,131590
21998,9692
75717,79247
70997,119865
85132,4268
144160,47605
20083,67857
25537,149051
37131,74648
148047,16205
111471,119630
14350,130350
112760,90065
112158,50895
130777,14853
74129,19396
83391,87214
113844,124189
77395,37552
51169,16105
47557,43507
129613,33277
101368,135080
104381,16626
24629,52444
38424,102717
56005,17661
89803,114927
124004,127169
41327,24500
58411,121610
114975,10782
36982,39478
100375,134338
104212,65200
11414,61218
134106,107059
65477,33808
69397,59829
35736,150
74562,131005
84752,28339
101835,23600
128632,18458
11504,56715
12923,74390
103692,129044
1827,134920
102838,127084
20764,92318
25765,129170
99195,144696
76317,75101
14157,107142
120529,22729
139801,136534
8748,3344
37316,32922
72032,17415
16106,124915
87370,36801
27083,72990
62440,12004
6442,138129
60274,15981
35552,46128
113991,1746
29381,73733
18531,141515
28545,7322
97124,68267
76215,146859
3728,106866
17477,27059
129390,65639
116084,82001
102934,129839
75705,116513
101510,61922
82098,31529
87240,119441
145535,40171
49218,106731
106437,143765
141450,137346
6564,98552
70314,92699
104569,87994
149109,48130
121061,51454
149916,61383
3711,105478
19376,122556
79974,113438
39140,96814
31602,106349
79302,118063
113341,55508
92101,149667
73916,66455
102107,47349
24080,42709
56341,78126
7417,128255
58560,127398
125834,47555
120507,56009
58572,119201
11874,57340
138794,104467
116047,143581
5521,141138
105445,84204
138451,84936
86170,145337
30235,94396
5316,61172
92452,74169
77940,98437
65606,92819
26304,144191
6480,69163
7722,10359
4964,105729
87423,15395
75176,115250
53088,64983
45275,89352
134766,122313
13017,83589
112950,35724
78644,9251
78727,47950
90841,53901
87494,97895
52135,144509
12332,33131
98723,43678
67813,93280
9823,141882
529,16630
30498,48049
139133,2764
19902,40785
98858,55864
129536,22824
146607,99597
48974,63840
21226,47287
38468,55427
107500,110974
43101,139721
112421,47043
35776,14247
33714,74295
57375,108648
142371,52690
128835,16506
36240,74866
50016,46236
137960,107871
41114,137163
32945,146635
88432,92209
42846,52781
104649,61340
72849,73095
87538,108771
43642,29070
86326,5112
48794,8749
120307,41958
126344,4515
6971,30865
87068,19949
91603,58024
2047,117619
132829,98240
11919,124190
76402,65523
117632,127703
77462,132001
100326,40458
116811,66134
5382,122695
94163,48084
14084,38674
21195,29102
56404,95830
98474,73787
40042,12774
149982,24178
97528,128384
8013,6911
1253,76779
147592,105967
127196,125415
68094,42970
93800,70728
72168,20827
145473,108391
128353,23125
99380,58914
120424,18210
2204,64250
126855,64491
101089,90336
66486,45381
145543,65426
80964,94144
70008,127693
50191,9472
111384,2700
21054,44661
75089,117794
40632,96921
78928,110172
70589,34760
45312,61584
148869,112581
6771,136183
46426,110670
109808,105438
5304,107941
110561,62994
85811,31697
98786,30116
90432,137258
79410,145499
1683,84993
124813,114898
21092,115650
90530,71643
30539,104134
110170,146206
56397,5386
130143,12948
46174,2273
92886,131316
139683,138726
74575,111531
91506,23438
116653,129895
48172,32506
14629,109241
67374,52339
34252,122574
81783,31174
67853,2512
16319,96829
16698,129958
120144,85959
2033,76237
45238,98346
87183,135601
115802,44373
127389,79277
125412,24042
149046,22247
16689,91656
135473,9557
55217,1148
21609,47963
92778,149061
67186,3109
36695,62266
4030,36374
115939,54136
47913,68551
48450,48990
94673,81794
54452,142003
139703,47225
117329,87255
71619,81844
74468,39067
19895,142887
3765,9477
137132,131420
54326,80424
133952,102821
70357,27746
137871,36410
19248,42060
118333,80501
6045,9892
21636,99688
94728,57660
97453,149054
94426,51813
14225,76626
38394,66738
29687,51234
141540,95659
128148,121620
130678,99342
1791,100959
81006,41309
33837,82570
49600,27719
47713,98554
64467,51571
82530,88229
122232,62644
149044,74134
134082,3083
53795,106419
125162,50816
108090,107048
39793,3036
113623,106913
91916,131574
1378,56411
90372,116309
149488,98727
115204,69881
65319,113236
74708,124171
35600,122367
9297,87830
19852,88217
10998,60994
20487,52803
17823,62282
111446,2893
22717,78435
27600,30644
58656,83783
138112,115675
11900,103554
53652,103881
141304,49172
83873,14469
71132,63882
2593,6258
24344,70118
149348,127755
84949,145717
20235,74520
127854,80254
140662,40238
90731,63883
1656,65723
102018,59796
75379,69491
146711,118731
94581,10966
118615,87137
42302,25285
121301,143414
13840,66140
109530,67006
114753,2348
75569,54747
9226,17918
103386,108324
9944,2494
51297,78743
8843,45007
125160,102564
116807,20347
110273,105370
2603,43442
127639,145945
137646,42711
96105,105787
46346,22556
25707,18198
97975,42223
133443,67897
73698,15039
89123,63988
81348,56320
86612,110853
55071,91709
130721,5618
32018,8502
53998,57399
142135,53970
82981,43852
88354,130925
135883,142983
82046,76986
27825,137372
52199,109246
148787,75814
57537,141198
53814,94047
102013,16836
54176,2006
90611,114264
129005,90149
35951,104370
13409,126050
112244,85595
69532,77796
148294,45616
8409,6597
87258,127284
98608,9104
27349,125311
24035,132174
107483,63730
70033,143257
71448,21536
109930,107260
34492,79366
84630,104755
115691,68652
106447,1566
111066,10663
76651,110004
7961,843
56263,2971
112545,22157
83640,65094
143167,46738
138777,77282
118547,101276
35815,101970
104822,7364
1970,60745
18234,108601
129435,35527
45441,146455
123402,36341
134286,129354
7491,49837
146214,20471
111769,21106
81518,129289
72332,96490
128713,67818
119794,5892
113140,147523
126996,560
26212,97987
99318,44292
16402,99969
49469,1988
122982,26056
101120,21073
32664,128515
93549,43466
94230,68591
123623,2794
81419,43356
36720,13329
32623,72917
38831,36007
64676,130786
36678,96068
106917,95871
128501,24222
48520,88496
110610,24776
55527,18595
80024,24946
146173,124074
54253,92615
21,40715
11603,142512
53034,89674
117471,12383
13464,127500
40378,8234
70270,109553
88639,44248
41642,5531
33885,46879
85812,12394
82980,23624
133117,71426
102450,147770
114412,18738
142013,79582
5057,40161
125202,98142
31883,16708
24290,5129
78069,15980
72264,72452
85186,36495
59995,126388
66397,98502
89472,4083
2014,5290
69054,146838
31804,66633
32203,12529
20320,39656
105703,30876
52950,103688
33458,4223
143465,34785
18231,26270
33665,34225
55771,85729
79755,117274
92186,133774
29741,118482
59917,102197
104277,139049
140862,58746
25810,105261
123400,106670
103879,19119
107837,61549
114767,120277
26558,128766
112839,32516
118931,119444
32417,8080
52703,39460
40366,127914
51436,113294
100993,143016
77834,131923
107666,73455
123706,20898
12245,54190
149946,118684
142655,23864
44545,112620
144909,101365
19641,110219
147999,108882
30408,3844
44873,26589
149451,122281
147629,69556
133553,149850
9645,43210
57691,68420
143298,142314
47898,104675
90335,57518
27603,123094
79379,22354
101420,9764
52013,44950
42046,124096
54354,27252
136259,120404
95731,40501
87035,79019
113142,47731
21252,44117
122432,114026
134005,4302
5359,108801
76035,86347
6625,55307
50256,39026
76453,96595
99042,64277
18695,58862
56990,113063
93072,89510
103796,48209
53879,135019
102209,84870
144229,131322
75615,54495
91278,784
64142,82917
84317,20085
27673,30431
100064,41074
55967,112853
147726,21688
119561,143011
50163,58376
42880,117937
112321,136099
108954,92818
49950,128171
29009,53700
39464,35315
36941,80906
143873,100806
68115,147891
49154,73260
